Date,maximumTemp
11-08-13,30
12-08-13,29.5
13-08-13,30.75
14-08-13,29.66666667
15-08-13,27.71428571
16-08-13,26.6
17-08-13,27.42857143
18-08-13,28.33333333
19-08-13,28.16666667
20-08-13,27.375
21-08-13,28.33333333
22-08-13,29.16666667
23-08-13,31.28571429
24-08-13,32
25-08-13,29
26-08-13,32
27-08-13,32.14285714
28-08-13,30.14285714
29-08-13,31.5
30-08-13,29.16666667
31-08-13,29
01-09-13,30
02-09-13,31.85714286
03-09-13,32.75
04-09-13,31.71428571
05-09-13,31.66666667
06-09-13,30.57142857
07-09-13,30.83333333
08-09-13,28
09-09-13,31
10-09-13,29.66666667
11-09-13,30.85714286
12-09-13,31.16666667
13-09-13,31.14285714
14-09-13,30.5
15-09-13,31.625
16-09-13,29.66666667
17-09-13,29.25
18-09-13,29.14285714
19-09-13,29.8
20-09-13,28.66666667
21-09-13,25.2
22-09-13,28.33333333
23-09-13,30.28571429
24-09-13,30.75
25-09-13,28.57142857
26-09-13,28.2
27-09-13,29
28-09-13,30
29-09-13,28.14285714
30-09-13,26.85714286
01-10-13,28.28571429
02-10-13,29.2
03-10-13,28.6
04-10-13,24.83333333
05-10-13,28.5
06-10-13,29.75
07-10-13,29.71428571
08-10-13,29.2
09-10-13,30.83333333
10-10-13,29.42857143
11-10-13,23.85714286
12-10-13,26.14285714
13-10-13,27.16666667
14-10-13,27.71428571
15-10-13,25.85714286
16-10-13,26.42857143
17-10-13,26.85714286
18-10-13,26.33333333
19-10-13,24.57142857
20-10-13,24.33333333
21-10-13,24.875
22-10-13,27.8
23-10-13,25
24-10-13,23.85714286
25-10-13,22.8
26-10-13,23
27-10-13,22.875
28-10-13,22.66666667
29-10-13,23
30-10-13,22.85714286
31-10-13,23.66666667
01-11-13,23.42857143
02-11-13,21.625
03-11-13,20.625
04-11-13,21.16666667
05-11-13,18.83333333
06-11-13,20.57142857
07-11-13,20.14285714
08-11-13,18
09-11-13,19.85714286
10-11-13,16.83333333
11-11-13,18.85714286
12-11-13,16.57142857
13-11-13,17.75
14-11-13,17.625
15-11-13,17
16-11-13,16.625
17-11-13,15.57142857
18-11-13,18.5
19-11-13,17.875
20-11-13,18.25
21-11-13,17.875
22-11-13,17.625
23-11-13,18.14285714
24-11-13,19.125
25-11-13,21.25
26-11-13,21.25
27-11-13,19.125
28-11-13,18.625
29-11-13,17.75
30-11-13,17.875
01-12-13,18
02-12-13,17.25
03-12-13,17.5
04-12-13,17.14285714
05-12-13,17.14285714
06-12-13,16.125
07-12-13,16
08-12-13,16.5
09-12-13,16.125
10-12-13,15.5
11-12-13,16.625
12-12-13,17.75
13-12-13,17.14285714
14-12-13,16.14285714
15-12-13,15.5
16-12-13,15.25
17-12-13,14.75
18-12-13,14.875
19-12-13,16.125
20-12-13,15.375
21-12-13,14.75
22-12-13,15.25
23-12-13,14.25
24-12-13,13.5
25-12-13,13.66666667
26-12-13,12.125
27-12-13,11.875
28-12-13,10.875
29-12-13,10.57142857
30-12-13,12.375
31-12-13,14.5
01-01-14,13.375
02-01-14,11
03-01-14,12.5
04-01-14,12.875
05-01-14,12.375
06-01-14,11.42857143
07-01-14,12.14285714
08-01-14,11.875
09-01-14,12.83333333
10-01-14,12.375
11-01-14,12.125
12-01-14,12.875
13-01-14,14
14-01-14,14.875
15-01-14,12
16-01-14,12.28571429
17-01-14,12
18-01-14,12.5
19-01-14,14.5
20-01-14,14.625
21-01-14,13.57142857
22-01-14,15.25
23-01-14,15.625
24-01-14,13.875
25-01-14,11.75
26-01-14,14.375
27-01-14,16.625
28-01-14,16.625
29-01-14,14.875
30-01-14,14.5
31-01-14,14.75
01-02-14,14
02-02-14,15.25
03-02-14,18.42857143
04-02-14,18.85714286
05-02-14,17
06-02-14,18.5
07-02-14,19.625
08-02-14,13.625
09-02-14,12.875
10-02-14,12.625
11-02-14,13.375
12-02-14,13.25
13-02-14,15.25
14-02-14,13
15-02-14,12.375
16-02-14,13.5
17-02-14,15.125
18-02-14,15.25
19-02-14,15.125
20-02-14,16.125
21-02-14,17.125
22-02-14,16.625
23-02-14,16.5
24-02-14,16.375
25-02-14,18.125
26-02-14,18.75
27-02-14,18.625
28-02-14,15.625
01-03-14,16.14285714
02-03-14,16.125
03-03-14,17.875
04-03-14,18.75
05-03-14,18.875
06-03-14,18.375
07-03-14,18.5
08-03-14,19.875
09-03-14,22
10-03-14,20
11-03-14,20.71428571
12-03-14,20
13-03-14,19
14-03-14,19.625
15-03-14,21.625
16-03-14,23.125
17-03-14,26.25
18-03-14,24.85714286
19-03-14,21.75
20-03-14,21.5
21-03-14,22.5
22-03-14,25
23-03-14,22.75
24-03-14,22.375
25-03-14,24.625
26-03-14,25.125
27-03-14,23.5
28-03-14,24.42857143
29-03-14,25.875
30-03-14,24.125
31-03-14,24.125
01-04-14,24.875
02-04-14,26.75
03-04-14,25
04-04-14,25.85714286
05-04-14,27.375
06-04-14,30.125
07-04-14,27.25
08-04-14,25.75
09-04-14,25.75
10-04-14,26.375
11-04-14,28.14285714
12-04-14,29.125
13-04-14,26.875
14-04-14,27.625
15-04-14,29
16-04-14,27.125
17-04-14,26.375
18-04-14,24.25
19-04-14,25.625
20-04-14,27
21-04-14,28
22-04-14,29.375
23-04-14,29.125
24-04-14,29.375
25-04-14,30.625
26-04-14,31.5
27-04-14,30.625
28-04-14,31.5
29-04-14,32.125
30-04-14,33.25
01-05-14,34.875
02-05-14,34.375
03-05-14,31.75
04-05-14,31.875
05-05-14,29.75
06-05-14,29.57142857
07-05-14,31.75
08-05-14,31.375
09-05-14,30.5
10-05-14,30
11-05-14,29.625
12-05-14,28
13-05-14,25.25
14-05-14,26.875
15-05-14,29.5
16-05-14,31.125
17-05-14,29.875
18-05-14,31.5
19-05-14,32.375
20-05-14,31.125
21-05-14,33
22-05-14,33.25
23-05-14,34.625
24-05-14,31.5
25-05-14,31.5
26-05-14,30.125
27-05-14,31.875
28-05-14,33.625
29-05-14,35.25
30-05-14,33.125
31-05-14,34.625
01-06-14,32.75
02-06-14,32.75
03-06-14,34.875
04-06-14,35.25
05-06-14,36.875
06-06-14,37.5
07-06-14,38.5
08-06-14,37.625
09-06-14,37.875
10-06-14,37.25
11-06-14,37.625
12-06-14,32.875
13-06-14,30.25
14-06-14,30.5
15-06-14,33.875
16-06-14,36.375
17-06-14,36.875
18-06-14,33.875
19-06-14,35.75
20-06-14,38
21-06-14,36.875
22-06-14,34.5
23-06-14,32.125
24-06-14,33
25-06-14,32.25
26-06-14,32.5
27-06-14,34.75
28-06-14,34.875
29-06-14,33
30-06-14,32
01-07-14,31.375
02-07-14,29.5
03-07-14,28.875
04-07-14,31.38888889
05-07-14,34.70588235
06-07-14,30.625
07-07-14,34
08-07-14,35
09-07-14,36
10-07-14,36.125
11-07-14,36.625
12-07-14,35.875
13-07-14,31.625
14-07-14,32.375
15-07-14,33.125
16-07-14,32.625
17-07-14,30.75
18-07-14,27.25
19-07-14,29.875
20-07-14,30.875
21-07-14,32.125
22-07-14,31.625
23-07-14,30.625
24-07-14,30.5
25-07-14,30.75
26-07-14,32.5
27-07-14,31.71428571
28-07-14,30
29-07-14,30.25
30-07-14,31.875
31-07-14,32.5
01-08-14,33.25
02-08-14,30.125
03-08-14,31.5
04-08-14,30.5
05-08-14,29.75
06-08-14,32.125
07-08-14,31.125
08-08-14,31
09-08-14,29.23529412
10-08-14,28.5
11-08-14,31.125
12-08-14,32.125
13-08-14,32.125
14-08-14,30.375
15-08-14,31.125
16-08-14,30.42857143
17-08-14,31.375
18-08-14,31.875
19-08-14,33
20-08-14,33.25
21-08-14,32.5
22-08-14,33
23-08-14,33.125
24-08-14,33.125
25-08-14,33.875
26-08-14,34.125
27-08-14,33.85714286
28-08-14,29.625
29-08-14,30.375
30-08-14,28.625
31-08-14,27.625
01-09-14,29.42857143
02-09-14,29.25
03-09-14,28.625
04-09-14,27.875
05-09-14,26.5
06-09-14,28.5
07-09-14,31
08-09-14,31.25
09-09-14,31
10-09-14,28.75
11-09-14,26.57142857
12-09-14,28.5
13-09-14,29.375
14-09-14,29.125
15-09-14,29.625
16-09-14,30.625
17-09-14,30.625
18-09-14,30.5
19-09-14,31
20-09-14,31.125
21-09-14,30.5
22-09-14,30.625
23-09-14,31
24-09-14,29.625
25-09-14,30
26-09-14,30
27-09-14,30.5
28-09-14,30.25
29-09-14,30.5
30-09-14,30.625
01-10-14,30.42857143
02-10-14,30.375
03-10-14,30.5
04-10-14,31
05-10-14,30.625
06-10-14,30.625
07-10-14,31
08-10-14,28.75
09-10-14,27.625
10-10-14,27.125
11-10-14,25.71428571
12-10-14,26
13-10-14,27.625
14-10-14,24.5
15-10-14,24.5
16-10-14,23
17-10-14,25
18-10-14,24
19-10-14,23.75
20-10-14,24.75
21-10-14,25.625
22-10-14,25.75
23-10-14,25.25
24-10-14,25.5
25-10-14,25.25
26-10-14,25.125
27-10-14,24.875
28-10-14,25.125
29-10-14,24.75
30-10-14,23.875
31-10-14,23.375
01-11-14,22.5
02-11-14,22.875
03-11-14,23.375
04-11-14,23.625
05-11-14,22.75
06-11-14,23
07-11-14,24
08-11-14,23.875
09-11-14,24.125
10-11-14,21.375
11-11-14,19.25
12-11-14,19.625
13-11-14,18.5
14-11-14,18.375
15-11-14,18.625
16-11-14,18.25
17-11-14,17.75
18-11-14,17.625
19-11-14,17.5
20-11-14,20.375
21-11-14,18.25
22-11-14,19.875
23-11-14,17.125
24-11-14,16.875
25-11-14,16.5
26-11-14,19.625
27-11-14,18.125
28-11-14,19.375
29-11-14,20.25
30-11-14,19.75
01-12-14,20
02-12-14,21.375
03-12-14,25
04-12-14,21.25
05-12-14,17.75
06-12-14,18.25
07-12-14,17.25
08-12-14,17
09-12-14,15.28571429
10-12-14,21.5
11-12-14,19.625
12-12-14,17.5
13-12-14,16
14-12-14,16.875
15-12-14,16.625
16-12-14,17.75
17-12-14,12.875
18-12-14,11.75
19-12-14,11.75
20-12-14,11.25
21-12-14,9.5
22-12-14,9.375
23-12-14,9.625
24-12-14,9.875
25-12-14,9.25
26-12-14,10.75
27-12-14,10.375
28-12-14,9
29-12-14,11.125
30-12-14,11.625
31-12-14,12.375
01-01-15,14.75
02-01-15,14.875
03-01-15,15.125
04-01-15,14.125
05-01-15,14
06-01-15,12
07-01-15,9.625
08-01-15,10
09-01-15,10.625
