Date,dewPoint,fog,hail,humidity,pressure,rain,maximumTemp,thunder,averageWindSpeed,maxWindSpeed
25-03-14,17.125,0,0,60.25,1010.5,0,24.625,0,2.775,11.1
26-03-14,18,0,0,58.875,1010.625,0,25.125,0,2.775,11.1
27-03-14,17.75,0,0,63.25,1011.75,0,23.5,0,4.8875,9.3
28-03-14,18.85714286,0,0,67.57142857,1011.142857,0.142857143,24.42857143,0.142857143,4.5,11.1
29-03-14,17.875,0,0,55.625,1011.25,0,25.875,0,8.35,16.7
30-03-14,13.75,0,0,46.75,1009.875,0,24.125,0,13.9,31.5
31-03-14,12.5,0,0,44.125,1008.25,0,24.125,0,13.2,22.2
01-04-14,13.75,0,0,45.75,1006.125,0,24.875,0,9.7125,25.9
02-04-14,15.625,0,0,43.375,1005.75,0.25,26.75,0,7.175,14.8
03-04-14,14.875,0,0,48,1010.375,0,25,0,10.425,25.9
04-04-14,15.42857143,0,0,47.85714286,1009.857143,0,25.85714286,0,11.91428571,20.4
05-04-14,15.875,0,0,44,1008.875,0,27.375,0,9.2625,18.5
06-04-14,18.25,0,0,45.25,1007.5,0,30.125,0,6.7125,18.5
07-04-14,17.375,0,0,47.625,1009.625,0,27.25,0,12.9625,18.5
08-04-14,14.625,0,0,41.875,1010.375,0,25.75,0,12.725,18.5
09-04-14,11.75,0,0,35.25,1010.25,0,25.75,0,12.7375,25.9
10-04-14,9.875,0,0,29.25,1010.875,0,26.375,0,12.5,29.6
11-04-14,10.71428571,0,0,29,1008.571429,0,28.14285714,0,10.05714286,25.9
12-04-14,16.375,0,0,39.875,1007.125,0,29.125,0,5.1,11.1
13-04-14,15.25,0,0,40.375,1009.625,0,26.875,0,15.5125,27.8
14-04-14,17.75,0,0,46.625,1010.625,0.125,27.625,0,5.35,13
15-04-14,18.5,0,0,48.125,1009.125,0,29,0,2.55,11.1
16-04-14,17.875,0,0,53.625,1008.25,0.125,27.125,0,4.4,7.4
17-04-14,17.375,0,0,49.625,1007,0,26.375,0,9.25,22.2
18-04-14,18.625,0,0,64.375,1011.625,0.125,24.25,0.125,14.3375,37
19-04-14,18.375,0,0,57.875,1011.375,0.125,25.625,0,5.1,14.8
20-04-14,16.25,0,0,48,1010.5,0,27,0,4.6375,11.1
21-04-14,13.25,0,0,33.125,1010,0,28,0,8.8125,16.7
22-04-14,13.5,0,0,29.375,1011.75,0,29.375,0,12.5,27.8
23-04-14,15.5,0,0,37,1009,0,29.125,0,6.025,16.7
24-04-14,15.125,0,0,35.875,1005.875,0,29.375,0,7.875,22.2
25-04-14,15.75,0,0,34.375,1006.125,0,30.625,0,8.1125,22.2
26-04-14,15.625,0,0,32,1006.375,0.125,31.5,0,8.1125,16.7
27-04-14,14.125,0,0,30,1007.125,0,30.625,0,8.35,18.5
28-04-14,13.5,0,0,27.875,1005.625,0,31.5,0,10.1875,27.8
29-04-14,14.25,0,0,28.875,1003.875,0,32.125,0,8.325,25.9
30-04-14,14.5,0,0,25.5,1003.75,0,33.25,0,5.3375,16.7
01-05-14,14.875,0,0,22.5,1001.5,0,34.875,0,9.7375,18.5
02-05-14,15.625,0,0,24.75,1001.875,0,34.375,0,6.4875,11.1
03-05-14,17.625,0,0,33.375,1003.625,0,31.75,0,6.475,18.5
04-05-14,16.875,0,0,34.375,1003,0,31.875,0,5.8,9.3
05-05-14,20.5,0,0,53.25,1005.75,0.125,29.75,0,9.0375,14.8
06-05-14,20.71428571,0,0,51.14285714,1006.857143,0,29.57142857,0,6.885714286,14.8
07-05-14,21.375,0,0,48.625,1004.25,0,31.75,0,1.85,7.4
08-05-14,18.625,0,0,43,1002.625,0.125,31.375,0,10.6625,20.4
09-05-14,16.875,0,0,39.625,1000.428571,0,30.5,0,6.4875,14.8
10-05-14,17.125,0,0,37.625,1000.75,0.125,30,0,7.8875,20.4
11-05-14,18,0,0,40.375,1004,0,29.625,0,7.65,13
12-05-14,19.625,0,0,53.375,1004.875,0.25,28,0,10.8875,27.8
13-05-14,19.5,0,0,65.75,1008.375,0.125,25.25,0,9.9625,20.4
14-05-14,18.875,0,0,55.25,1006.5,0,26.875,0.125,8.575,18.5
15-05-14,17.625,0,0,39.875,1004.25,0,29.5,0,11.125,16.7
16-05-14,17.875,0,0,40.25,1003.5,0,31.125,0,9.4875,22.2
17-05-14,19.625,0,0,47.625,1007,0,29.875,0,7.175,18.5
18-05-14,17,0,0,35.375,1007.375,0,31.5,0,13.9,27.8
19-05-14,15.125,0,0,29.5,1006.625,0,32.375,0,11.575,24.1
20-05-14,16.375,0,0,34,1006.625,0,31.125,0,7.6375,22.2
21-05-14,17.5,0,0,32.5,1002.125,0,33,0,9.7125,18.5
22-05-14,17.625,0,0,33.375,999.5,0,33.25,0,11.1125,27.8
23-05-14,18.875,0,0,32.75,1000,0.125,34.625,0.25,19.45,29.6
24-05-14,21.5,0,0,50.5,1004.125,0,31.5,0,6.725,14.8
25-05-14,18.5,0,0,43.25,1005.5,0,31.5,0.125,16.4375,59.3
26-05-14,21.5,0,0,54.125,1007.125,0,30.125,0,4.175,14.8
27-05-14,21.25,0,0,49.75,1004.75,0,31.875,0,2.55,7.4
28-05-14,20.75,0,0,44.5,1001.25,0,33.625,0,3.95,13
29-05-14,20.875,0,0,40.125,999.375,0,35.25,0,4.4,11.1
30-05-14,21.375,0,0,44.5,999.5714286,0.125,33.125,0.125,11.5875,37
31-05-14,21.25,0,0,39,999.625,0,34.625,0,6.4875,18.5
01-06-14,18.75,0,0,34.25,1003.25,0.125,32.75,0.125,16.2,55.6
02-06-14,20.5,0,0,41.375,1003.25,0,32.75,0,4.6375,14.8
03-06-14,18.875,0,0,33.625,1000,0,34.875,0,6.4875,14.8
04-06-14,19,0,0,33.125,998.125,0,35.25,0,7.1875,16.7
05-06-14,18.625,0,0,26.875,996.125,0,36.875,0,8.5625,14.8
06-06-14,19.625,0,0,27.625,994.875,0,37.5,0,10.2,18.5
07-06-14,18.5,0,0,22.75,994,0,38.5,0,13.1875,29.6
08-06-14,19,0,0,26.25,993.125,0,37.625,0,6.725,18.5
09-06-14,21,0,0,32.125,993.125,0,37.875,0,6.025,16.7
10-06-14,15.875,0,0,20.875,994.75,0,37.25,0,12.0375,24.1
11-06-14,17.625,0,0,23.125,995.625,0,37.625,0,14.8125,27.8
12-06-14,20.75,0,0,39.25,997,0.125,32.875,0.25,24.325,55.6
13-06-14,22.125,0,0,55.125,997.625,0,30.25,0,16.6625,29.6
14-06-14,25,0,0,66.875,997.375,0.125,30.5,0.125,6.4875,22.2
15-06-14,24.625,0,0,52,997.125,0,33.875,0,8.1,25.9
16-06-14,24.25,0,0,41.375,995.625,0,36.375,0,10.8875,20.4
17-06-14,23.75,0,0,42.125,994.125,0,36.875,0,15.9625,25.9
18-06-14,25.75,0,0,58,994.25,0.125,33.875,0.125,10.425,24.1
19-06-14,25,0,0,47.875,993.25,0,35.75,0,10.8875,18.5
20-06-14,23.5,0,0,36.125,991.375,0,38,0,17.825,25.9
21-06-14,24.5,0,0,40.125,993.875,0,36.875,0,9.7375,24.1
22-06-14,23.875,0,0,46.75,996.375,0,34.5,0,4.4,11.1
23-06-14,22.75,0,0,49.75,996.25,0,32.125,0,6.7125,14.8
24-06-14,22.5,0,0,46.25,995.5,0,33,0,10.1875,22.2
25-06-14,23.5,0,0,53.25,997.625,0.125,32.25,0.125,13.2,37
26-06-14,25,0,0,60.375,1001,0.125,32.5,0,3.2375,7.4
27-06-14,24.25,0,0,48.5,1001.625,0,34.75,0,9.4875,22.2
28-06-14,24.625,0,0,49,999.375,0,34.875,0,5.7875,11.1
29-06-14,25.125,0,0,57.75,997.75,0.125,33,0,9.7125,25.9
30-06-14,26.5,0,0,67.75,997.5,0,32,0,3.25,11.1
01-07-14,25.5,0,0,65.125,1000.875,0.125,31.375,0.125,6.25,11.1
02-07-14,24.75,0,0,71.375,1001.125,0.125,29.5,0.125,5.7875,14.8
03-07-14,25.125,0,0,75.125,998.2857143,0,28.875,0,5.0875,14.8
04-07-14,25.5,0,0,69,998.7777778,0.055555556,31.38888889,0,4.333333333,14.8
05-07-14,23.08823529,0,0,52.05882353,1000.705882,0,34.70588235,0,9.202941176,22.2
06-07-14,23.75,0,0,61.125,1000.5,0,30.625,0.125,3.7125,20.4
07-07-14,23.5,0,0,48.75,998.25,0,34,0,5.5625,14.8
08-07-14,22.125,0,0,39.5,996.875,0,35,0,9.725,25.9
09-07-14,22.375,0,0,37.125,996.5,0,36,0,13.65,27.8
10-07-14,22.625,0,0,38.75,996.875,0,36.125,0,11.3375,27.8
11-07-14,22.5,0,0,38.625,996.125,0,36.625,0,8.7875,22.2
12-07-14,26.125,0,0,51.375,996,0,35.875,0,5.3375,13
13-07-14,26.375,0,0,69.75,998,0.125,31.625,0.125,6.025,27.8
14-07-14,27.125,0,0,67.875,997.125,0,32.375,0,6.725,14.8
15-07-14,26.5,0,0,62.625,996,0,33.125,0,8.825,11.1
16-07-14,26.25,0,0,63,997.25,0,32.625,0,10.45,13
17-07-14,26.375,0,0,74.25,996.125,0.25,30.75,0.375,6.725,14.8
18-07-14,25.5,0,0,83.875,994.875,0.125,27.25,0,2.55,11.1
19-07-14,25.25,0,0,71,995.125,0,29.875,0,6.25,18.5
20-07-14,25.625,0,0,68.875,996.75,0,30.875,0,6.2625,14.8
21-07-14,26.25,0,0,65.5,996,0,32.125,0,4.65,9.3
22-07-14,26.875,0,0,69.75,997,0.25,31.625,0,7.175,29.6
23-07-14,26.375,0,0,72.875,997.75,0,30.625,0,8.1125,16.7
24-07-14,24.625,0,0,63.625,998.7142857,0,30.5,0,12.0375,20.4
25-07-14,24.625,0,0,63.25,1000.75,0.125,30.75,0,9.9625,14.8
26-07-14,25.625,0,0,61.5,1001.875,0,32.5,0,7.175,18.5
27-07-14,25.625,0,0,65.42857143,1001.875,0,31.71428571,0,6.25,33.3
28-07-14,26.375,0,0,75.75,999.375,0.125,30,0,18.05,114.8
29-07-14,25.625,0,0,69.875,999.25,0,30.25,0,5.7875,11.1
30-07-14,26,0,0,65.75,999.5714286,0,31.875,0,4.175,11.1
31-07-14,26.5,0,0,65.75,999.625,0,32.5,0,7.425,16.7
01-08-14,26.25,0,0,59.5,998,0,33.25,0,6.5,9.3
02-08-14,26.625,0,0,77.75,997.125,0.25,30.125,0,0.925,7.4
03-08-14,25.75,0,0,66.25,995.375,0,31.5,0,5.7875,13
04-08-14,25.375,0,0,69.75,996.125,0,30.5,0,5.1,11.1
05-08-14,26.375,0,0,77.5,997.5,0.125,29.75,0,1.85,11.1
06-08-14,26.125,0,0,65,996.875,0,32.125,0,5.5625,9.3
07-08-14,25.125,0,0,65.375,997,0,31.125,0,6.95,16.7
08-08-14,25.625,0,0,67.875,998.375,0,31,0,6.0125,14.8
09-08-14,25.88235294,0,0,80.47058824,1001.647059,0,29.23529412,0,6.652941176,16.7
10-08-14,26.65625,0,0,89.90625,1002.15625,0.03125,28.5,0.15625,5.225,14.8
11-08-14,26.25,0,0,72.125,999.875,0.125,31.125,0,3.0125,7.4
12-08-14,24.625,0,0,57.5,998.75,0,32.125,0,8.3375,13
13-08-14,24,0,0,57.71428571,998.25,0,32.125,0,20.825,27.8
14-08-14,22.875,0,0,57.5,997.375,0,30.375,0,18.5125,29.6
15-08-14,23,0,0,54.875,998.875,0,31.125,0,14.5875,27.8
16-08-14,23.625,0,0,59.85714286,1002.5,0,30.42857143,0,8.35,18.5
17-08-14,22.625,0,0,53.875,1003.25,0,31.375,0,7.1875,14.8
18-08-14,24,0,0,56.625,1005.375,0,31.875,0,5.5625,13
19-08-14,23.71428571,0,0,52.42857143,1004.857143,0,33,0,6.885714286,16.7
20-08-14,22.875,0,0,47.125,1002.375,0,33.25,0,8.7875,18.5
21-08-14,21,0,0,43,1001.25,0,32.5,0,10.8875,27.8
22-08-14,22.25,0,0,47.125,1002.857143,0,33,0,8.5625,22.2
23-08-14,21.875,0,0,45.75,1003.25,0,33.125,0,9.2625,22.2
24-08-14,22.375,0,0,46.25,1002.875,0,33.125,0,11.35,25.9
25-08-14,22.75,0,0,46.625,1002.375,0,33.875,0,7.875,16.7
26-08-14,22,0,0,40.25,1001.375,0,34.125,0,9.9625,18.5
27-08-14,22.75,0,0,44.71428571,1001.125,0,33.85714286,0,8.1125,20.4
28-08-14,24.25,0,0,67.75,1003.75,0.125,29.625,0,6.725,35.2
29-08-14,25.5,0,0,69.25,1003.5,0,30.375,0,3.7,14.8
30-08-14,25.375,0,0,78.125,1002.625,0.125,28.625,0.125,4.1625,14.8
31-08-14,25.625,0,0,86.125,1001.25,0.25,27.625,0.125,4.4125,16.7
01-09-14,23.625,0,0,65.85714286,1001.125,0,29.42857143,0,15.5125,48.2
02-09-14,24.625,0,0,71,1001.875,0.25,29.25,0,10.425,20.4
03-09-14,25.125,0,0,77.875,1001.428571,0.25,28.625,0.125,15.0375,25.9
04-09-14,25.125,0,0,80.75,1000.375,0.125,27.875,0.125,9.275,20.4
05-09-14,24.5,0,0,85.75,1000.142857,0.125,26.5,0.125,8.3375,25.9
06-09-14,25.125,0,0,76.875,1002.375,0,28.5,0,2.0875,7.4
07-09-14,25.375,0,0,67.625,1003.25,0,31,0,1.4,5.6
08-09-14,25.625,0,0,66.375,1003.125,0,31.25,0,3.475,13
09-09-14,25.875,0,0,70.125,1002.375,0,31,0,1.85,11.1
10-09-14,25.5,0,0,77.5,1003.25,0.25,28.75,0,4.875,13
11-09-14,24.5,0,0,85.71428571,1005.571429,0.125,26.57142857,0,17.825,118.5
12-09-14,24,0,0,73,1005.125,0,28.5,0,1.625,9.3
13-09-14,24,0,0,68.25,1004,0,29.375,0,4.1625,11.1
14-09-14,23.25,0,0,65.5,1004.25,0,29.125,0,6.7125,14.8
15-09-14,23.25,0,0,63.125,1004.25,0,29.625,0,6.7125,18.5
16-09-14,24.375,0,0,65.125,1002.25,0,30.625,0,6.25,20.4
17-09-14,23.625,0,0,61.875,1002.125,0,30.625,0,7.4,18.5
18-09-14,23.5,0,0,62.375,1003.875,0,30.5,0,6.7125,18.5
19-09-14,22.875,0,0,56.625,1003.5,0,31,0,4.175,14.8
20-09-14,22.75,0,0,55.75,1002.875,0,31.125,0,4.4,11.1
21-09-14,22,0,0,54.875,1003.625,0,30.5,0,5.5625,14.8
22-09-14,21.125,0,0,50,1004.5,0,30.625,0,13.4375,29.6
23-09-14,20.28571429,0,0,47,1004.285714,0,31,0,30.68571429,148.2
24-09-14,20.875,0,0,53,1006.25,0,29.625,0,8.1,25.9
25-09-14,20.625,0,0,52.5,1007.75,0,30,0,9.725,18.5
26-09-14,20.75,0,0,52.5,1008.125,0,30,0,5.7875,16.7
27-09-14,20.375,0,0,46.875,1009.25,0,30.5,0,8.8,16.7
28-09-14,20.25,0,0,48.875,1009.625,0,30.25,0,7.175,14.8
29-09-14,20.5,0,0,48.75,1009.125,0,30.5,0,7.4125,18.5
30-09-14,20.625,0,0,50.125,1009.625,0,30.625,0,6.7125,18.5
01-10-14,21,0,0,52.85714286,1010.428571,0,30.42857143,0,3.171428571,11.1
02-10-14,21.25,0,0,53.375,1009.125,0,30.375,0,2.7875,9.3
03-10-14,21.25,0,0,52.625,1008,0,30.5,0,1.85,14.8
04-10-14,21.375,0,0,53.5,1008.5,0,31,0,0,0
05-10-14,21.75,0,0,56.125,1010.375,0,30.625,0,0,0
06-10-14,22.375,0,0,56.75,1010.125,0,30.625,0,0,0
07-10-14,23.5,0,0,59.375,1008.375,0,31,0,1.1625,5.6
08-10-14,20.5,0,0,52.75,1009.875,0,28.75,0,3.7125,20.4
09-10-14,18.125,0,0,49.875,1010.125,0,27.625,0,3.2375,11.1
10-10-14,19,0,0,57.375,1008.75,0,27.125,0,3.2375,14.8
11-10-14,17.5,0,0,57.14285714,1008.25,0,25.71428571,0,6.9375,25.9
12-10-14,18.375,0,0,58.625,1008.375,0,26,0,0.4625,3.7
13-10-14,20.625,0,0,59.75,1009.875,0,27.625,0,8.8,14.8
14-10-14,19.5,0,0,67.625,1010.875,0,24.5,0,5.325,14.8
15-10-14,19.375,0,0,68,1013.375,0,24.5,0,3.2625,7.4
16-10-14,15.625,0,0,58.875,1014,0,23,0,4.8625,18.5
17-10-14,15.125,0,0,47.66666667,1013.625,0,25,0,25.0125,174.1
18-10-14,16,0,0,56.14285714,1012.875,0,24,0,21.3,151.9
19-10-14,15.875,0,0,57.75,1012.625,0,23.75,0,4.1625,11.1
20-10-14,16.375,0,0,55.625,1013.125,0,24.75,0,4.4,14.8
21-10-14,17.125,0,0,56.125,1014.625,0,25.625,0,2.0875,5.6
22-10-14,19.375,0.125,0,64.875,1014.5,0,25.75,0,0.4625,3.7
23-10-14,19.5,0.375,0,66,1012.75,0,25.25,0,0.925,7.4
24-10-14,20.125,0.25,0,67.5,1011.75,0,25.5,0,1.85,7.4
25-10-14,19.875,0.25,0,67.125,1012.375,0,25.25,0,0.925,3.7
26-10-14,19,0,0,65.5,1014.875,0,25.125,0,2.0875,9.3
27-10-14,18.375,0.125,0,62.875,1013.75,0,24.875,0,1.8625,9.3
28-10-14,19,0,0,64.75,1012,0,25.125,0,2.5625,9.3
29-10-14,19,0.125,0,65.75,1012.125,0,24.75,0,1.625,13
30-10-14,17,0.125,0,61.375,1014.5,0,23.875,0,1.85,7.4
31-10-14,15.5,0.125,0,58.25,1013.625,0,23.375,0,3.7125,11.1
01-11-14,13.625,0,0,50.875,1014.125,0,22.5,0,5.325,11.1
02-11-14,13,0,0,49.125,1014.5,0,22.875,0,7.1875,20.4
03-11-14,14.5,0.375,0,52.75,1013.5,0,23.375,0,4.1625,14.8
04-11-14,15.5,0.25,0,56.625,1012.125,0,23.625,0,3.9375,13
05-11-14,15.25,0.25,0,56.25,1012.375,0,22.75,0,4.625,14.8
06-11-14,15.125,0,0,56.25,1011.625,0,23,0,6.25,14.8
07-11-14,17.875,0,0,66.125,1012.875,0,24,0,2.3125,11.1
08-11-14,18.125,0.125,0,66.25,1014.625,0,23.875,0,1.625,9.3
09-11-14,16.5,0.25,0,56.375,1015.125,0,24.125,0,4.1625,11.1
10-11-14,12.5,0,0,52.125,1014,0,21.375,0,3.475,9.3
11-11-14,10.5,0.25,0,55.125,1014.75,0,19.25,0,2.325,13
12-11-14,10.875,0.375,0,52,1015.875,0,19.625,0,2.3125,11.1
13-11-14,9.5,0.125,0,50.5,1016.5,0,18.5,0,3.2375,11.1
14-11-14,7.25,0.125,0,43,1016.375,0,18.375,0,7.4125,22.2
15-11-14,8.25,0.125,0,44.75,1014.875,0,18.625,0,2.775,11.1
16-11-14,7.875,0,0,47.625,1015.375,0,18.25,0,2.55,11.1
17-11-14,8.625,0,0,51.75,1016.125,0,17.75,0,2.775,14.8
18-11-14,9,0,0,53,1017.875,0,17.625,0,2.0875,7.4
19-11-14,9.375,0.125,0,58.125,1016.5,0,17.5,0,1.1625,9.3
20-11-14,12.25,0,0,54.625,1013.375,0,20.375,0,3.025,9.3
21-11-14,11.75,0,0,62.125,1012.75,0,18.25,0,3.2375,14.8
22-11-14,12.375,0,0,58.875,1011.375,0,19.875,0,1.625,7.4
23-11-14,8.875,0.125,0,57.375,1014.625,0,17.125,0,1.3875,11.1
24-11-14,8.5,0,0,52.25,1016,0,16.875,0,4.175,9.3
25-11-14,7.5,0,0,51.5,1014.875,0,16.5,0,2.55,14.8
26-11-14,10.375,0,0,51,1009.875,0,19.625,0,5.55,14.8
27-11-14,11.75,0.25,0,63.875,1011.75,0,18.125,0,0,0
28-11-14,13.75,0.25,0,67.375,1012.5,0,19.375,0,0,0
29-11-14,14.875,0.375,0,67.625,1012.375,0,20.25,0,0,0
30-11-14,10.875,0.125,0,54.75,1014,0,19.75,0,2.55,14.8
01-12-14,8.5,0.125,0,42.625,1013.75,0,20,0,8.8,22.2
02-12-14,11.5,0,0,47.625,1012.75,0,21.375,0,7.875,22.2
03-12-14,19,0,0,66.57142857,1007,0.142857143,25,0.142857143,11.37142857,24.1
04-12-14,16,0.125,0,68.875,1010.375,0.125,21.25,0.125,4.8625,11.1
05-12-14,10.25,0.125,0,59.875,1017.125,0,17.75,0,2.55,13
06-12-14,8.875,0,0,48.875,1016.375,0,18.25,0,4.8625,11.1
07-12-14,7,0,0,48.375,1014.75,0,17.25,0,4.8625,14.8
08-12-14,7.75,0,0,49.875,1015,0,17,0,2.775,11.1
09-12-14,9.857142857,0.285714286,0,67.57142857,1016.857143,0,15.28571429,0,0,0
10-12-14,14.625,0.125,0,65.5,1010.5,0.125,21.5,0,4.8625,22.2
11-12-14,14.5,0,0,70.5,1011.625,0.125,19.625,0,3.25,13
12-12-14,12,0,0,65.625,1014.375,0,17.5,0,0.4625,3.7
13-12-14,11.75,0.125,0,71.875,1016.125,0,16,0,8.8,14.8
14-12-14,15,0,0,86.625,1014.5,0.375,16.875,0,3.95,9.3
15-12-14,13.375,0,0,75.75,1016.125,0,16.625,0,2.325,9.3
16-12-14,13.25,0.375,0,72.375,1017.375,0,17.75,0,7.425,18.5
17-12-14,8.75,0.375,0,72.125,1020.25,0,12.875,0,6.4875,14.8
18-12-14,8.875,0.625,0,79.75,1021.375,0,11.75,0,3.0125,11.1
19-12-14,9.375,0.875,0,81.75,1022.125,0,11.75,0,0.4625,3.7
20-12-14,8.25,0.5,0,77,1018.75,0,11.25,0,5.8,13
21-12-14,6.875,0.625,0,79.125,1018,0,9.5,0,0.925,3.7
22-12-14,7.625,0.875,0,85,1017.125,0,9.375,0,1.3875,3.7
23-12-14,6.875,0.75,0,78.625,1017.875,0,9.625,0,1.625,9.3
24-12-14,7.25,0.875,0,83,1021.25,0,9.875,0,3.475,9.3
25-12-14,7,0.5,0,81.125,1020.125,0,9.25,0,8.1,14.8
26-12-14,7.625,0.5,0,77,1017.75,0,10.75,0,7.6375,11.1
27-12-14,5.375,0.375,0,69,1018.625,0,10.375,0,2.775,11.1
28-12-14,7,0.875,0,86,1019.75,0,9,0,0.7,5.6
29-12-14,6.625,0.625,0,72.625,1017.25,0,11.125,0,1.3875,11.1
30-12-14,7.25,0.5,0,70.625,1014.625,0,11.625,0,2.55,9.3
31-12-14,7.125,0.375,0,67.125,1016.875,0,12.375,0,2.7875,9.3
01-01-15,10.875,0.25,0,72,1017.5,0,14.75,0,0.925,7.4
02-01-15,14.25,0.125,0,96.625,1017.875,0.75,14.875,0,3.0125,9.3
03-01-15,14.25,0.625,0,92,1017.375,0.125,15.125,0,0.925,7.4
04-01-15,11.125,0.25,0,78.75,1019.625,0,14.125,0,9.5125,16.7
05-01-15,9.375,0.25,0,69.375,1016,0,14,0,15.05,22.2
06-01-15,9.375,0.5,0,79.875,1015.5,0,12,0,4.4,11.1
07-01-15,8.125,1,0,86,1016.625,0,9.625,0,3.9375,11.1
08-01-15,8.875,1,0,87.875,1019.125,0,10,0,3.4875,7.4
09-01-15,7.75,0.875,0,80.625,1020.125,0,10.625,0,1.625,5.6
10-01-15,7.25,0.5,0,73.125,1018.875,0,11.125,0,4.4125,9.3
11-01-15,8.5,0.625,0,80.75,1019.125,0,11,0,4.8625,13
12-01-15,7.875,0.875,0,79.5,1019.5,0,10.625,0,0.925,7.4
13-01-15,9.125,0.625,0,77.875,1017.125,0,12.25,0,4.875,9.3
14-01-15,9.875,0.5,0,82.25,1017.5,0.125,12,0,5.1,9.3
15-01-15,9.25,0.625,0,79.125,1019.375,0,12.375,0,0.925,7.4
16-01-15,9.75,0.5,0,78.125,1019.25,0,13,0,4.6375,13
17-01-15,10.25,0.625,0,76.625,1019.25,0,13.5,0,1.8625,9.3
18-01-15,9,0.5,0,73.875,1018.75,0,13,0,2.55,9.3
19-01-15,10.375,0.75,0,78,1018.875,0,13.75,0,1.85,14.8
20-01-15,10,0.25,0,74.375,1020,0,13.375,0,7.1875,11.1
21-01-15,9.875,0.375,0,73.375,1021,0.125,13.25,0,3.7,7.4
22-01-15,12,0.25,0,94.125,1020.625,0.375,12.625,0,3.2375,7.4
23-01-15,12.625,0.375,0,85,1020,0,14.625,0,1.1625,9.3
24-01-15,10.875,0.25,0,86.25,1020.75,0,12.375,0,9.7375,14.8
25-01-15,9.75,0.5,0,77.75,1020.375,0,13.25,0,4.1625,14.8
26-01-15,12.25,0.625,0,88.125,1019.875,0.125,13.75,0,0.925,7.4
27-01-15,9.75,0.375,0,74.25,1019.333333,0,13.25,0,5.3375,14.8
28-01-15,6.25,0.625,0,67,1018.25,0,11.71428571,0,27.775,157.4
29-01-15,6.125,0.375,0,67.5,1019.75,0,11.5,0,3.9375,18.5
30-01-15,5.375,0.125,0,56.125,1020.375,0,12.75,0,12.0375,24.1
31-01-15,6.125,0.125,0,57.625,1017.875,0,13.75,0,9.025,24.1
01-02-15,8.875,0.25,0,65.25,1017.75,0,15,0,5.1,11.1
02-02-15,11.75,0.125,0,63.875,1017.5,0,17.375,0,11.8125,18.5
03-02-15,12.375,0.25,0,71.25,1020.5,0,16.75,0,7.175,14.8
04-02-15,12,0.5,0,81.125,1022,0,14.625,0,9.25,14.8
05-02-15,7.25,0.375,0,62.875,1019.25,0,14.625,0,7.4,18.5
06-02-15,8.5,0.25,0,62.625,1019,0,15.125,0,3.0125,11.1
07-02-15,9.75,0.25,0,67.625,1017,0,15.875,0,1.85,7.4
08-02-15,10.5,0.125,0,63.875,1017.375,0,16.625,0,4.4125,13
09-02-15,10.375,0,0,63.5,1019.75,0,16.875,0,5.55,22.2
10-02-15,9.25,0.375,0,64,1019.75,0,15.75,0,4.625,11.1
11-02-15,10.625,0.125,0,66.625,1017.125,0,16,0,1.85,7.4
12-02-15,10.75,0.125,0,69.625,1016.125,0,15.5,0,6.025,18.5
13-02-15,9.625,0.125,0,59,1012.625,0,17.25,0,6.725,20.4
14-02-15,12.375,0,0,63.125,1009.625,0,19.375,0,4.1625,14.8
15-02-15,14.125,0.25,0,70.125,1012.625,0,18.875,0,1.3875,7.4
16-02-15,16.375,0,0,71.25,1013.625,0,20.625,0,10.425,14.8
17-02-15,17,0,0,72.57142857,1011.857143,0,21.14285714,0,5.028571429,14.8
18-02-15,16.75,0.25,0,72.875,1011.75,0,21.25,0,5.1,13
19-02-15,18.875,0.125,0,73.5,1012,0,22.75,0,7.65,14.8
20-02-15,17.5,0,0,67.125,1013.875,0,22.75,0,7.1875,14.8
21-02-15,15.875,0,0,63.5,1014.125,0,21.875,0,11.3375,18.5
22-02-15,15.375,0,0,58.85714286,1013.375,0,22.14285714,0,14.8125,25.9
23-02-15,17.5,0,0,74.375,1014.25,0,21.5,0,3.025,5.6
24-02-15,18.5,0.25,0,72.375,1010.625,0,22.875,0,6.0375,11.1
25-02-15,16.25,0,0,58.625,1008.5,0,23.125,0,6.5,13
26-02-15,6.625,0,0,34.375,1009.875,0,20,0,6.7125,11.1
27-02-15,8.25,0,0,43.125,1013,0,19.25,0,5.8,11.1
28-02-15,10.625,0,0,45.5,1013,0,21.25,0,6.95,11.1
01-03-15,16.5,0,0,92.75,1011.125,1,17.375,0,14.8125,24.1
02-03-15,16,0,0,89.875,1012.5,0.25,17.5,0,6.725,16.7
03-03-15,13.75,0.125,0,82.5,1013.75,0,16.25,0,5.5625,13
04-03-15,11.375,0.125,0,69.25,1014,0,16.75,0,6.7125,18.5
05-03-15,12.25,0,0,64,1015.75,0,18.75,0,3.7,14.8
06-03-15,13.375,0,0,62.375,1016.375,0,20,0,5.0875,18.5
07-03-15,15,0,0,80.375,1013.714286,0.125,18.375,0,4.175,13
08-03-15,15.625,0,0,74.125,1015.375,0.125,19.5,0,7.8875,18.5
09-03-15,10.125,0,0,54.25,1021,0,18.125,0,12.2625,20.4
10-03-15,12.75,0,0,68.5,1019.125,0,17.75,0,8.5625,14.8
11-03-15,13.5,0,0,69.875,1018.125,0,18.25,0,6.025,13
12-03-15,14,0.125,0,63.375,1017,0,20.5,0,5.325,11.1
