Date,dewPoint,fog,hail,humidity,pressure,rain,maximumTemp,thunder,averageWindSpeed,maxWindSpeed
03-02-17,12,0.454545455,0,78.18181818,1017.727273,0,15.63636364,0,1.854545455,9.3
04-02-17,14.9,0.3,0,77.6,1014.4,0,18.7,0,9.82,14.8
05-02-17,14.89473684,0.315789474,0,77.63157895,1014.210526,0,18.63157895,0,8.1,40.7
06-02-17,11.77777778,0.222222222,0,69.66666667,1016,0,16.88888889,0,9.044444444,18.5
07-02-17,9.75,0,0,63.75,1016.125,0,15.125,0,7.6375,18.5
08-02-17,9.9,0.3,0,68.4,1015.6,0,15.7,0,4.08,11.1
09-02-17,10.125,0,0,68.375,1016.375,0,15.375,0,7.875,24.1
10-02-17,9.777777778,0.222222222,0,71.77777778,1015.666667,0,14.66666667,0,9.066666667,22.2
11-02-17,9.125,0.25,0,64,1016.625,0,15.625,0,3.95,11.1
12-02-17,11.25,0.125,0,70.375,1019.625,0,16.25,0,1.625,5.6
13-02-17,10.33333333,0,0,67,1021.555556,0,16.33333333,0,6.377777778,14.8
14-02-17,10.875,0,0,65.5,1021.375,0,16.875,0,6.9625,16.7
15-02-17,12.42857143,0,0,67.71428571,1020.571429,0,17.57142857,0,5.557142857,11.1
16-02-17,12.875,0,0,56.75,1017.625,0,20.25,0,10.4375,16.7
17-02-17,15.3,0,0,64.4,1016.5,0,21.3,0,9.28,20.4
18-02-17,16,0.125,0,70.75,1016.25,0,21.125,0,6.25,14.8
19-02-17,15.45454545,0,0,66.09090909,1013,0,22.36363636,0,6.054545455,14.8
20-02-17,15.875,0,0,60.125,1005.375,0,23.375,0,6.9375,11.1
21-02-17,16.25,0,0,69.41666667,1007.416667,0,21.83333333,0,12.34166667,24.1
22-02-17,11.125,0,0,57.125,1012.25,0,19.125,0,7.4125,16.7
23-02-17,7.375,0,0,42.875,1015.25,0,18.625,0,14.35,33.3
24-02-17,8.375,0,0,40.375,1016.125,0,19.125,0,16.6625,25.9
25-02-17,10.14285714,0,0,50.42857143,1014.285714,0,19,0,11.92857143,27.8
26-02-17,11.25,0,0,59,1012.375,0,18.75,0,11.1125,22.2
27-02-17,12,0,0,58.375,1014.25,0,19.875,0,5.1,13
28-02-17,12.66666667,0,0,51.66666667,1013.111111,0,23.33333333,0,3.911111111,11.1
01-03-17,13.53846154,0,0,47.92307692,1012.923077,0,24.46153846,0,6.415384615,11.1
02-03-17,14.55,0,0,54.25,1012.15,0,23.75,0,5.93,11.1
03-03-17,8.125,0,0,42.5,1010.625,0,20.5,0,7.4125,22.2
04-03-17,7.875,0,0,43.125,1010,0,19.125,0,8.35,16.7
05-03-17,7.75,0,0,41.25,1010.5,0,19.75,0,9.9625,24.1
06-03-17,8.444444444,0,0,42.44444444,1010.333333,0,20,0,9.666666667,18.5
07-03-17,10.125,0,0,41.5,1007.375,0,22.625,0,6.025,14.8
08-03-17,12.90909091,0,0,52.72727273,1008.909091,0.272727273,21.54545455,0,10.26363636,18.5
09-03-17,15.07142857,0,0,69.07142857,1007.357143,0.071428571,20.78571429,0.071428571,8.342857143,18.5
10-03-17,14.5,0,0,67.75,1006.875,0.1875,19.9375,0.125,11.4625,22.2
11-03-17,11,0,0,60.4,1009.8,0,18.53333333,0,5.566666667,11.1
12-03-17,9.5,0,0,56.625,1014.75,0,17.375,0,7.6375,18.5
13-03-17,7.555555556,0,0,49.33333333,1014.888889,0,17.44444444,0,9.055555556,20.4
14-03-17,9.555555556,0,0,56.33333333,1016.555556,0,18,0,4.522222222,14.8
15-03-17,11.25,0,0,54.75,1014.125,0,19.875,0,7.175,22.2
16-03-17,13,0,0,49.2,1011.1,0,24,0,5.56,14.8
17-03-17,13.6,0.1,0,59.7,1010.7,0,20.9,0,11.49,24.1
18-03-17,12.76923077,0,0,46.30769231,1009.846154,0,24.69230769,0,7.123076923,13
19-03-17,14.66666667,0,0,52.27777778,1011.888889,0,24.66666667,0,9.161111111,18.5
20-03-17,14.55555556,0,0,54.66666667,1012.555556,0,23.33333333,0,10.07777778,24.1
21-03-17,15.125,0,0,49,1011.75,0,25,0,9.2625,20.4
22-03-17,16,0,0,45,1009.75,0,27.25,0,10.1875,24.1
23-03-17,17.875,0,0,49.75,1008.875,0,28,0,3.4875,9.3
24-03-17,14.25,0,0,37.66666667,1010.583333,0,28.91666667,0,10.03333333,16.7
25-03-17,13.875,0,0,39.375,1009.875,0,26.5,0,10.425,18.5
26-03-17,14,0,0,37.1,1010.2,0,29.1,0,17.59,33.3
27-03-17,16.875,0,0,38.625,1009.5,0,29.5,0,13.65,27.8
28-03-17,16.55555556,0,0,40.66666667,1009,0,29.88888889,0,8.844444444,22.2
29-03-17,16,0,0,34.5,1007.125,0,31,0,13.2,24.1
30-03-17,16,0,0,36.85714286,1007.142857,0,29.28571429,0,10.58571429,22.2
31-03-17,16.875,0,0,37.625,1007.5,0,30.625,0,6.95,16.7
01-04-17,16.375,0,0,35.125,1005,0,31.375,0,9.0375,14.8
02-04-17,14.375,0,0,33.75,1004.25,0,29.75,0,9.2625,25.9
03-04-17,13.625,0,0,29.75,1004.25,0,30.5,0,6.9375,18.5
04-04-17,13.33333333,0,0,31.86666667,1007.2,0.133333333,30.93333333,0.133333333,14.32,35.2
05-04-17,17.76923077,0,0,46,1005,0,29.23076923,0,14.38461538,25.9
06-04-17,12.11111111,0,0,26,1002.888889,0,31.22222222,0,13.57777778,25.9
07-04-17,10.75,0,0,29.875,1007.375,0,27,0,4.65,9.3
08-04-17,8.875,0,0,29.375,1010.375,0,25.625,0,8.3375,18.5
09-04-17,7.625,0,0,21.125,1010.625,0,27.125,0,14.125,24.1
10-04-17,7.714285714,0,0,19.42857143,1008.571429,0,27.85714286,0,19.31428571,33.3
11-04-17,7,0,0,17.75,1006.25,0,29.25,0,15.5125,31.5
12-04-17,10.75,0,0,26,1005.875,0,29.25,0,9.4875,25.9
13-04-17,11.11111111,0,0,29.11111111,1006.777778,0,29.66666667,0,4.944444444,11.1
14-04-17,15.75,0,0,37.625,1004.625,0,30.5,0,1.3875,7.4
15-04-17,13.33333333,0,0,30.44444444,1002.444444,0,31.22222222,0,5.966666667,14.8
16-04-17,16,0,0,34.25,1003.25,0,31,0,2.1,5.6
17-04-17,18.33333333,0,0,38.44444444,1004.444444,0,32.55555556,0,5.366666667,13
18-04-17,14.44444444,0,0,27.33333333,1003.111111,0,34,0,7.811111111,22.2
19-04-17,13.375,0,0,24.125,1000.875,0,33.5,0,9.025,22.2
20-04-17,16.75,0,0,27.5,998.625,0,34.5,0,5.5625,11.1
21-04-17,21.5,0,0,39.375,999.875,0,34.25,0,6.9625,18.5
22-04-17,20.4,0,0,40.9,1001.6,0,32.9,0.2,8.89,18.5
23-04-17,15.125,0,0,27.5,1002.125,0,32.875,0,9.9625,22.2
24-04-17,14.85714286,0,0,27.14285714,1004.142857,0,32,0,12.15714286,22.2
