,predicted_mean
8491,5.198379297369092
8492,5.19388158474948
8493,5.1893877636155885
8494,5.184897830600449
8495,5.1804117823400055
8496,5.1759296154731125
8497,5.171451326641531
8498,5.166976912489929
8499,5.162506369665879
8500,5.158039694819852
8501,5.153576884605217
8502,5.149117935678239
8503,5.144662844698078
8504,5.140211608326782
8505,5.135764223229287
8506,5.1313206860734155
8507,5.126880993529874
8508,5.122445142272249
8509,5.118013128977004
8510,5.113584950323478
8511,5.109160602993885
8512,5.104740083673308
8513,5.100323389049698
8514,5.095910515813872
8515,5.0915014606595115
8516,5.087096220283156
8517,5.082694791384204
8518,5.078297170664913
8519,5.07390335483039
8520,5.069513340588593
8521,5.0651271246503295
8522,5.060744703729254
8523,5.056366074541862
8524,5.051991233807491
8525,5.047620178248316
8526,5.04325290458935
8527,5.038889409558438
8528,5.034529689886257
8529,5.030173742306311
8530,5.025821563554933
8531,5.021473150371278
8532,5.017128499497323
8533,5.012787607677863
8534,5.00845047166051
8535,5.004117088195689
8536,4.999787454036638
8537,4.995461565939404
8538,4.99113942066284
8539,4.986821014968604
8540,4.982506345621156
8541,4.978195409387753
8542,4.973888203038454
8543,4.969584723346108
8544,4.965284967086356
8545,4.960988931037633
8546,4.956696611981158
8547,4.952408006700937
8548,4.9481231119837545
8549,4.94384192461918
8550,4.939564441399559
8551,4.935290659120012
8552,4.931020574578431
8553,4.92675418457548
8554,4.922491485914591
8555,4.918232475401962
8556,4.913977149846554
8557,4.909725506060088
8558,4.905477540857046
8559,4.901233251054665
8560,4.896992633472934
8561,4.8927556849345955
8562,4.88852240226514
8563,4.884292782292806
8564,4.880066821848574
8565,4.8758445177661685
8566,4.871625866882052
8567,4.867410866035425
8568,4.863199512068222
8569,4.858991801825111
8570,4.854787732153489
8571,4.850587299903481
8572,4.846390501927937
8573,4.842197335082432
8574,4.838007796225259
8575,4.833821882217432
8576,4.829639589922676
8577,4.825460916207435
8578,4.821285857940861
8579,4.817114411994816
8580,4.812946575243869
8581,4.808782344565291
8582,4.804621716839057
8583,4.800464688947839
8584,4.7963112577770115
8585,4.792161420214638
8586,4.788015173151477
8587,4.783872513480976
8588,4.779733438099273
8589,4.775597943905188
8590,4.771466027800228
8591,4.7673376866885775
8592,4.7632129174771
8593,4.759091717075336
8594,4.754974082395501
8595,4.750860010352481
8596,4.746749497863831
8597,4.742642541849774
8598,4.738539139233197
8599,4.734439286939649
8600,4.730342981897339
8601,4.726250221037134
8602,4.722161001292557
8603,4.718075319599784
8604,4.7139931728976405
8605,4.709914558127603
8606,4.705839472233793
8607,4.701767912162975
8608,4.697699874864558
8609,4.693635357290587
8610,4.689574356395746
8611,4.685516869137354
8612,4.681462892475361
8613,4.677412423372349
8614,4.673365458793528
8615,4.669321995706733
8616,4.665282031082423
8617,4.6612455618936774
8618,4.657212585116195
8619,4.6531830977282915
8620,4.649157096710896
8621,4.645134579047552
8622,4.64111554172441
8623,4.6370999817302305
8624,4.633087896056377
8625,4.62907928169682
8626,4.625074135648125
8627,4.621072454909463
8628,4.617074236482596
8629,4.613079477371882
8630,4.609088174584272
8631,4.605100325129305
8632,4.601115926019107
8633,4.597134974268391
8634,4.593157466894451
8635,4.589183400917163
8636,4.585212773358981
8637,4.581245581244936
8638,4.5772818216026305
8639,4.5733214914622415
8640,4.569364587856516
8641,4.565411107820765
8642,4.561461048392867
8643,4.557514406613263
8644,4.553571179524955
8645,4.549631364173502
8646,4.5456949576070205
8647,4.541761956876181
8648,4.537832359034206
8649,4.533906161136866
8650,4.529983360242479
8651,4.526063953411912
8652,4.52214793770857
8653,4.518235310198401
8654,4.5143260679498916
8655,4.5104202080340645
8656,4.506517727524477
8657,4.502618623497218
8658,4.498722893030907
8659,4.49483053320669
8660,4.4909415411082385
8661,4.487055913821749
8662,4.483173648435937
8663,4.479294742042037
8664,4.475419191733801
8665,4.471546994607496
8666,4.467678147761901
8667,4.463812648298304
8668,4.459950493320502
8669,4.456091679934799
8670,4.452236205250001
8671,4.4483840663774155
8672,4.444535260430849
8673,4.440689784526605
8674,4.436847635783485
8675,4.433008811322781
8676,4.429173308268275
8677,4.425341123746241
8678,4.421512254885435
8679,4.4176866988171
8680,4.413864452674959
8681,4.410045513595216
8682,4.406229878716554
8683,4.402417545180131
8684,4.398608510129577
8685,4.394802770710994
8686,4.391000324072955
8687,4.387201167366499
8688,4.38340529774513
8689,4.379612712364814
8690,4.3758234083839795
8691,4.37203738296351
8692,4.36825463326675
8693,4.364475156459495
8694,4.3606989497099935
8695,4.356926010188946
8696,4.3531563350694995
8697,4.349389921527246
8698,4.345626766740221
8699,4.341866867888903
8700,4.33811022215621
8701,4.334356826727497
8702,4.330606678790554
8703,4.326859775535604
8704,4.323116114155303
8705,4.3193756918447335
8706,4.315638505801406
8707,4.311904553225254
8708,4.308173831318636
8709,4.304446337286331
8710,4.300722068335535
8711,4.297001021675861
8712,4.293283194519336
8713,4.289568584080401
8714,4.285857187575903
8715,4.282149002225102
8716,4.2784440252496605
8717,4.274742253873646
8718,4.271043685323528
8719,4.267348316828176
8720,4.263656145618856
8721,4.259967168929229
8722,4.256281383995352
8723,4.252598788055671
8724,4.248919378351022
8725,4.2452431521246305
8726,4.241570106622103
8727,4.237900239091434
8728,4.2342335467829955
8729,4.230570026949538
8730,4.226909676846192
8731,4.22325249373046
8732,4.219598474862218
8733,4.2159476175037165
8734,4.21229991891957
8735,4.208655376376761
8736,4.205013987144639
8737,4.201375748494913
8738,4.197740657701653
8739,4.19410871204129
8740,4.190479908792609
8741,4.18685424523675
8742,4.183231718657206
8743,4.17961232633982
8744,4.1759960655727815
8745,4.172382933646629
8746,4.168772927854246
8747,4.165166045490853
8748,4.161562283854018
8749,4.157961640243641
8750,4.154364111961961
8751,4.150769696313551
8752,4.147178390605317
8753,4.143590192146492
8754,4.14000509824864
8755,4.136423106225649
8756,4.132844213393735
8757,4.129268417071431
8758,4.125695714579594
8759,4.1221261032413965
8760,4.118559580382328
8761,4.114996143330192
8762,4.111435789415102
8763,4.107878515969486
8764,4.104324320328075
8765,4.100773199827911
8766,4.097225151808336
8767,4.093680173610995
8768,4.090138262579835
8769,4.086599416061099
8770,4.083063631403327
8771,4.079530905957354
8772,4.076001237076303
8773,4.0724746221155925
8774,4.068951058432925
8775,4.065430543388292
8776,4.061913074343968
8777,4.058398648664509
8778,4.054887263716752
8779,4.051378916869813
8780,4.047873605495082
8781,4.044371326966226
8782,4.040872078659182
8783,4.037375857952158
8784,4.033882662225633
8785,4.030392488862349
8786,4.026905335247314
8787,4.023421198767798
8788,4.019940076813332
8789,4.016461966775706
8790,4.012986866048967
8791,4.009514772029416
8792,4.006045682115603
8793,4.002579593708336
8794,3.9991165042106664
8795,3.995656411027896
8796,3.9921993115675685
8797,3.9887452032394726
8798,3.9852940834556385
8799,3.981845949630334
8800,3.9784007991800645
8801,3.9749586295235715
8802,3.971519438081829
8803,3.9680832222780427
8804,3.964649979537648
8805,3.961219707288308
8806,3.957792402959911
8807,3.9543680639845684
8808,3.950946687796615
8809,3.9475282718326032
8810,3.944112813531305
8811,3.9407003103337086
8812,3.9372907596830156
8813,3.93388415902464
8814,3.930480505806205
8815,3.927079797477544
8816,3.9236820314906957
8817,3.920287205299904
8818,3.9168953163616145
8819,3.913506362134474
8820,3.9101203400793287
8821,3.9067372476592213
8822,3.903357082339389
8823,3.899979841587262
8824,3.8966055228724628
8825,3.893234123666802
8826,3.8898656414442794
8827,3.8865000736810784
8828,3.883137417855567
8829,3.879777671448295
8830,3.8764208319419913
8831,3.873066896821564
8832,3.869715863574096
8833,3.8663677296888452
8834,3.8630224926572416
8835,3.8596801499728857
8836,3.8563406991315468
8837,3.853004137631161
8838,3.849670462971828
8839,3.8463396726558123
8840,3.843011764187538
8841,3.8396867350735886
8842,3.8363645828227058
8843,3.8330453049457858
8844,3.8297288989558793
8845,3.8264153623681887
8846,3.8231046927000656
8847,3.81979688747101
8848,3.8164919442026677
8849,3.813189860418829
8850,3.809890633645427
8851,3.806594261410535
8852,3.8033007412443647
8853,3.800010070679265
8854,3.7967222472497206
8855,3.7934372684923487
8856,3.7901551319458986
8857,3.7868758351512484
8858,3.783599375651403
8859,3.7803257509914947
8860,3.7770549587187796
8861,3.773786996382635
8862,3.7705218615345584
8863,3.7672595517281677
8864,3.764000064519196
8865,3.760743397465491
8866,3.7574895481270127
8867,3.7542385140658348
8868,3.7509902928461383
8869,3.747744882034212
8870,3.744502279198451
8871,3.741262481909354
8872,3.738025487739522
8873,3.7347912942636547
8874,3.731559899058552
8875,3.7283312997031097
8876,3.725105493778319
8877,3.721882478867262
8878,3.7186622525551143
8879,3.7154448124291397
8880,3.7122301560786903
8881,3.7090182810952026
8882,3.705809185072199
8883,3.7026028656052814
8884,3.699399320292135
8885,3.6961985467325222
8886,3.6930005425282806
8887,3.6898053052833246
8888,3.6866128326036414
8889,3.683423122097289
8890,3.6802361713743954
8891,3.6770519780471567
8892,3.6738705397298337
8893,3.6706918540387523
8894,3.6675159185923003
8895,3.6643427310109273
8896,3.6611722889171405
8897,3.6580045899355045
8898,3.654839631692639
8899,3.6516774118172175
8900,3.6485179279399653
8901,3.6453611776936565
8902,3.642207158713115
8903,3.63905586863521
8904,3.6359073050988555
8905,3.632761465745009
8906,3.6296183482166686
8907,3.626477950158872
8908,3.623340269218694
8909,3.6202053030452443
8910,3.6170730492896688
8911,3.613943505605144
8912,3.6108166696468773
8913,3.6076925390721053
8914,3.604571111540091
8915,3.6014523847121227
8916,3.5983363562515125
8917,3.5952230238235945
8918,3.5921123850957217
8919,3.5890044377372665
8920,3.5858991794196173
8921,3.582796607816177
8922,3.579696720602362
8923,3.5765995154555994
8924,3.5735049900553264
8925,3.5704131420829874
8926,3.567323969222034
8927,3.564237469157921
8928,3.561153639578106
8929,3.558072478172048
8930,3.554993982631204
8931,3.5519181506490294
8932,3.548844979920975
8933,3.5457744681444847
8934,3.542706613018996
8935,3.539641412245936
8936,3.5365788635287205
8937,3.533518964572753
8938,3.5304617130854217
8939,3.5274071067760984
8940,3.5243551433561375
8941,3.5213058205388723
8942,3.5182591360396156
8943,3.515215087575657
8944,3.5121736728662603
8945,3.509134889632664
8946,3.5060987355980773
8947,3.503065208487679
8948,3.500034306028616
8949,3.497006025950003
8950,3.4939803659829174
8951,3.4909573238604024
8952,3.4879368973174607
8953,3.4849190840910547
8954,3.4819038819201062
8955,3.4788912885454923
8956,3.4758813017100443
8957,3.472873919158547
8958,3.469869138637736
8959,3.466866957896298
8960,3.4638673746848654
8961,3.460870386756018
8962,3.457875991864281
8963,3.4548841877661203
8964,3.4518949722199443
8965,3.448908342986101
8966,3.445924297826876
8967,3.442942834506489
8968,3.439963950791098
8969,3.4369876444487906
8970,3.4340139132495864
8971,3.4310427549654343
8972,3.4280741673702115
8973,3.4251081482397203
8974,3.4221446953516885
8975,3.4191838064857665
8976,3.416225479423525
8977,3.4132697119484554
8978,3.4103165018459647
8979,3.407365846903378
8980,3.404417744909934
8981,3.4014721936567844
8982,3.3985291909369924
8983,3.39558873454553
8984,3.392650822279277
8985,3.38971545193702
8986,3.3867826213194494
8987,3.3838523282291586
8988,3.3809245704706434
8989,3.3779993458502977
8990,3.3750766521764133
8991,3.3721564872591796
8992,3.3692388489106806
8993,3.366323734944891
8994,3.363411143177679
8995,3.3605010714268024
8996,3.3575935175119067
8997,3.354688479254524
8998,3.3517859544780713
8999,3.3488859410078495
9000,3.345988436671039
9001,3.3430934392967027
9002,3.34020094671578
9003,3.3373109567610872
9004,3.3344234672673156
9005,3.331538476071031
9006,3.3286559810106704
9007,3.3257759799265414
9008,3.3228984706608196
9009,3.3200234510575477
9010,3.317150918962634
9011,3.3142808722238497
9012,3.31141330869083
9013,3.30854822621507
9014,3.3056856226499223
9015,3.3028254958505983
9016,3.299967843674163
9017,3.2971126639795383
9018,3.294259954627497
9019,3.291409713480663
9020,3.28856193840351
9021,3.2857166272623592
9022,3.2828737779253774
9023,3.2800333882625763
9024,3.2771954561458103
9025,3.274359979448775
9026,3.2715269560470066
9027,3.268696383817878
9028,3.2658682606406
9029,3.2630425843962163
9030,3.2602193529676065
9031,3.2573985642394803
9032,3.254580216098378
9033,3.251764306432669
9034,3.2489508331325494
9035,3.24613979409004
9036,3.2433311871989865
9037,3.2405250103550567
9038,3.237721261455738
9039,3.234919938400338
9040,3.2321210390899817
9041,3.2293245614276107
9042,3.2265305033179796
9043,3.2237388626676564
9044,3.2209496373850204
9045,3.2181628253802614
9046,3.215378424565376
9047,3.212596432854168
9048,3.209816848162246
9049,3.207039668407023
9050,3.204264891507713
9051,3.2014925153853304
9052,3.1987225379626887
9053,3.195954957164398
9054,3.1931897709168644
9055,3.190426977148288
9056,3.187666573788662
9057,3.184908558769769
9058,3.1821529300251834
9059,3.179399685490266
9060,3.176648823102164
9061,3.1739003407998103
9062,3.17115423652392
9063,3.16841050821699
9064,3.1656691538232984
9065,3.162930171288901
9066,3.160193558561631
9067,3.1574593135910973
9068,3.1547274343286826
9069,3.151997918727542
9070,3.1492707647426026
9071,3.1465459703305587
9072,3.1438235334498748
9073,3.14110345206078
9074,3.1383857241252695
9075,3.1356703476071015
9076,3.132957320471796
9077,3.1302466406866323
9078,3.12753830622065
9079,3.124832315044645
9080,3.1221286651311693
9081,3.119427354454529
9082,3.1167283809907818
9083,3.114031742717738
9084,3.1113374376149574
9085,3.108645463663747
9086,3.1059558188471605
9087,3.103268501149998
9088,3.1005835085588016
9089,3.0979008390618565
9090,3.0952204906491882
9091,3.0925424613125605
9092,3.0898667490454756
9093,3.0871933518431716
9094,3.0845222677026216
9095,3.081853494622531
9096,3.079187030603337
9097,3.076522873647207
9098,3.073861021758036
9099,3.071201472941449
9100,3.0685442252047928
9101,3.0658892765571393
9102,3.063236625009284
9103,3.0605862685737435
9104,3.0579382052647532
9105,3.055292433098268
9106,3.0526489500919576
9107,3.050007754265208
9108,3.047368843639118
9109,3.0447322162364996
9110,3.042097870081875
9111,3.039465803201476
9112,3.036836013623241
9113,3.034208499376815
9114,3.0315832584935483
9115,3.0289602890064944
9116,3.0263395889504094
9117,3.0237211563617485
9118,3.0211049892786663
9119,3.0184910857410148
9120,3.0158794437903413
9121,3.013270061469888
9122,3.0106629368245916
9123,3.0080580679010787
9124,3.0054554527476656
9125,3.002855089414359
9126,3.0002569759528503
9127,2.9976611104165185
9128,2.9950674908604262
9129,2.99247611534132
9130,2.9898869819176266
9131,2.9873000886494516
9132,2.9847154335985815
9133,2.982133014828478
9134,2.979552830404279
9135,2.976974878392795
9136,2.9743991568625114
9137,2.9718256638835836
9138,2.9692543975278367
9139,2.9666853558687647
9140,2.9641185369815277
9141,2.9615539389429513
9142,2.958991559831526
9143,2.9564313977274033
9144,2.953873450712397
9145,2.9513177168699802
9146,2.9487641942852845
9147,2.9462128810450974
9148,2.9436637752378623
9149,2.941116874953676
9150,2.9385721782842875
9151,2.936029683323098
9152,2.9334893881651594
9153,2.930951290907169
9154,2.9284153896474723
9155,2.9258816824860596
9156,2.9233501675245663
9157,2.920820842866269
9158,2.918293706616086
9159,2.915768756880574
9160,2.91324599176793
9161,2.910725409387987
9162,2.908207007852213
9163,2.905690785273711
9164,2.903176739767214
9165,2.9006648694490895
9166,2.898155172437333
9167,2.8956476468515677
9168,2.8931422908130457
9169,2.8906391024446427
9170,2.8881380798708594
9171,2.8856392212178186
9172,2.883142524613266
9173,2.8806479881865656
9174,2.8781556100687
9175,2.87566538839227
9176,2.8731773212914917
9177,2.8706914069021945
9178,2.8682076433618215
9179,2.8657260288094273
9180,2.863246561385677
9181,2.8607692392328428
9182,2.858294060494807
9183,2.8558210233170556
9184,2.8533501258466796
9185,2.8508813662323726
9186,2.8484147426244317
9187,2.8459502531747534
9188,2.8434878960368333
9189,2.8410276693657646
9190,2.838569571318237
9191,2.8361136000525335
9192,2.833659753728533
9193,2.831208030507705
9194,2.82875842855311
9195,2.826310946029398
9196,2.823865581102807
9197,2.821422331941161
9198,2.81898119671387
9199,2.816542173591928
9200,2.814105260747911
9201,2.8116704563559756
9202,2.8092377585918586
9203,2.806807165632876
9204,2.804378675657919
9205,2.801952286847457
9206,2.799527997383531
9207,2.797105805449757
9208,2.794685709231321
9209,2.79226770691498
9210,2.78985179668906
9211,2.7874379767434547
9212,2.785026245269623
9213,2.7826166004605883
9214,2.7802090405109388
9215,2.777803563616825
9216,2.775400167975956
9217,2.7729988517876016
9218,2.77059961325259
9219,2.7682024505733054
9220,2.765807361953688
9221,2.763414345599232
9222,2.761023399716983
9223,2.758634522515538
9224,2.7562477122050453
9225,2.7538629669972003
9226,2.751480285105248
9227,2.7490996647439765
9228,2.746721104129721
9229,2.744344601480357
9230,2.741970155015305
9231,2.7395977629555235
9232,2.737227423523513
9233,2.734859134943309
9234,2.732492895440486
9235,2.730128703242152
9236,2.7277665565769507
9237,2.7254064536750566
9238,2.7230483927681766
9239,2.7206923720895464
9240,2.7183383898739315
9241,2.7159864443576245
9242,2.7136365337784434
9243,2.7112886563757317
9244,2.7089428103903566
9245,2.7065989940647057
9246,2.704257205642688
9247,2.701917443369733
9248,2.699579705492787
9249,2.697243990260313
9250,2.6949102959222904
9251,2.692578620730212
9252,2.6902489629370825
9253,2.687921320797421
9254,2.6855956925672544
9255,2.683272076504119
9256,2.6809504708670597
9257,2.6786308739166267
9258,2.676313283914875
9259,2.673997699125364
9260,2.6716841178131547
9261,2.6693725382448106
9262,2.667062958688393
9263,2.664755377413464
9264,2.662449792691081
9265,2.660146202793798
9266,2.6578446059956633
9267,2.655545000572219
9268,2.6532473848004994
9269,2.6509517569590284
9270,2.6486581153278204
9271,2.646366458188378
9272,2.64407678382369
9273,2.6417890905182317
9274,2.639503376557962
9275,2.637219640230323
9276,2.634937879824238
9277,2.632658093630112
9278,2.6303802799398266
9279,2.628104437046744
9280,2.625830563245703
9281,2.623558656833016
9282,2.62128871610647
9283,2.6190207393653258
9284,2.6167547249103147
9285,2.614490671043639
9286,2.6122285760689685
9287,2.609968438291442
9288,2.6077102560176644
9289,2.605454027555705
9290,2.603199751215099
9291,2.600947425306842
9292,2.598697048143392
9293,2.596448618038667
9294,2.594202133308044
9295,2.591957592268357
9296,2.589714993237897
9297,2.5874743345364095
9298,2.585235614485094
9299,2.582998831406602
9300,2.580763983625037
9301,2.578531069465952
9302,2.5763000872563495
9303,2.5740710353246783
9304,2.5718439120008343
9305,2.5696187156161585
9306,2.5673954445034353
9307,2.565174096996892
9308,2.5629546714321974
9309,2.5607371661464584
9310,2.5585215794782226
9311,2.556307909767474
9312,2.5540961553556345
9313,2.5518863145855586
9314,2.5496783858015366
9315,2.5474723673492905
9316,2.545268257575974
9317,2.5430660548301702
9318,2.5408657574618916
9319,2.5386673638225776
9320,2.5364708722650953
9321,2.534276281143736
9322,2.5320835888142152
9323,2.52989279363367
9324,2.527703893960661
9325,2.525516888155167
9326,2.523331774578586
9327,2.521148551593735
9328,2.518967217564847
9329,2.5167877708575697
9330,2.514610209838965
9331,2.512434532877509
9332,2.5102607383430877
9333,2.5080888246069977
9334,2.5059187900419455
9335,2.5037506330220456
9336,2.5015843519228183
9337,2.4994199451211907
9338,2.497257410995493
9339,2.4950967479254595
9340,2.4929379542922256
9341,2.4907810284783274
9342,2.488625968867701
9343,2.486472773845681
9344,2.484321441798998
9345,2.4821719711157786
9346,2.4800243601855447
9347,2.477878607399211
9348,2.4757347111490846
9349,2.473592669828864
9350,2.471452481833637
9351,2.4693141455598804
9352,2.4671776594054577
9353,2.4650430217696186
9354,2.462910231052999
9355,2.460779285657617
9356,2.458650183986875
9357,2.4565229244455553
9358,2.4543975054398213
9359,2.452273925377215
9360,2.450152182666656
9361,2.4480322757184414
9362,2.445914202944243
9363,2.443797962757107
9364,2.441683553571452
9365,2.43957097380307
9366,2.437460221869123
9367,2.4353512961881414
9368,2.4332441951800257
9369,2.4311389172660425
9370,2.4290354608688247
9371,2.4269338244123695
9372,2.4248340063220377
9373,2.4227360050245528
9374,2.4206398189479996
9375,2.418545446521823
9376,2.4164528861768266
9377,2.4143621363451717
9378,2.4122731954603758
9379,2.4101860619573117
9380,2.4081007342722076
9381,2.406017210842643
9382,2.4039354901075507
9383,2.4018555705072133
9384,2.3997774504832625
9385,2.3977011284786793
9386,2.3956266029377913
9387,2.3935538723062724
9388,2.3914829350311413
9389,2.38941378956076
9390,2.3873464343448334
9391,2.3852808678344077
9392,2.3832170884818686
9393,2.381155094740942
9394,2.3790948850666904
9395,2.377036457915514
9396,2.3749798117451477
9397,2.372924945014662
9398,2.3708718561844595
9399,2.368820543716276
9400,2.3667710060731766
9401,2.3647232417195574
9402,2.362677249121143
9403,2.360633026744985
9404,2.358590573059461
9405,2.3565498865342756
9406,2.3545109656404555
9407,2.352473808850351
9408,2.350438414637634
9409,2.3484047814772975
9410,2.3463729078456534
9411,2.344342792220332
9412,2.342314433080282
9413,2.3402878289057663
9414,2.3382629781783635
9415,2.336239879380966
9416,2.334218530997778
9417,2.3321989315143172
9418,2.3301810794174096
9419,2.3281649731951912
9420,2.3261506113371064
9421,2.324137992333906
9422,2.322127114677647
9423,2.320117976861691
9424,2.3181105773807027
9425,2.31610491473065
9426,2.3141009874088017
9427,2.3120987939137265
9428,2.3100983327452935
9429,2.308099602404668
9430,2.3061026013943127
9431,2.3041073282179863
9432,2.302113781380742
9433,2.300121959388927
9434,2.2981318607501793
9435,2.296143483973429
9436,2.294156827568897
9437,2.292171890048092
9438,2.2901886699238108
9439,2.2882071657101375
9440,2.286227375922442
9441,2.2842492990773775
9442,2.282272933692882
9443,2.280298278288175
9444,2.278325331383757
9445,2.2763540915014095
9446,2.2743845571641916
9447,2.2724167268964415
9448,2.270450599223774
9449,2.268486172673079
9450,2.2665234457725214
9451,2.2645624170515397
9452,2.262603085040844
9453,2.2606454482724168
9454,2.2586895052795093
9455,2.2567352545966433
9456,2.2547826947596072
9457,2.2528318243054573
9458,2.250882641772515
9459,2.2489351457003663
9460,2.2469893346298613
9461,2.2450452071031117
9462,2.2431027616634918
9463,2.241161996855636
9464,2.239222911225437
9465,2.2372855033200465
9466,2.235349771687872
9467,2.2334157148785785
9468,2.231483331443085
9469,2.229552619933564
9470,2.227623578903442
9471,2.2256962069073953
9472,2.2237705025013517
9473,2.221846464242488
9474,2.219924090689231
9475,2.2180033804012522
9476,2.216084331939471
9477,2.2141669438660516
9478,2.2122512147444016
9479,2.210337143139172
9480,2.208424727616256
9481,2.2065139667427873
9482,2.204604859087139
9483,2.2026974032189237
9484,2.2007915977089914
9485,2.198887441129428
9486,2.1969849320535553
9487,2.1950840690559295
9488,2.19318485071234
9489,2.1912872755998083
9490,2.189391342296587
9491,2.1874970493821593
9492,2.1856043954372373
9493,2.1837133790437604
9494,2.1818239987848957
9495,2.1799362532450366
9496,2.1780501410098
9497,2.176165660666028
9498,2.1742828108017838
9499,2.172401590006353
9500,2.1705219968702423
9501,2.168644029985177
9502,2.166767687944102
9503,2.164892969341178
9504,2.1630198727717835
9505,2.1611483968325116
9506,2.1592785401211696
9507,2.1574103012367782
9508,2.15554367877957
9509,2.1536786713509897
9510,2.1518152775536907
9511,2.1499534959915363
9512,2.1480933252695973
9513,2.1462347639941517
9514,2.144377810772683
9515,2.1425224642138803
9516,2.1406687229276353
9517,2.138816585525043
9518,2.1369660506184003
9519,2.1351171168212044
9520,2.133269782748153
9521,2.131424047015141
9522,2.1295799082392626
9523,2.127737365038807
9524,2.125896416033259
9525,2.1240570598432984
9526,2.1222192950907983
9527,2.1203831203988237
9528,2.1185485343916315
9529,2.116715535694669
9530,2.1148841229345727
9531,2.113054294739167
9532,2.1112260497374633
9533,2.1093993865596605
9534,2.1075743038371417
9535,2.1057508002024736
9536,2.103928874289407
9537,2.102108524732874
9538,2.1002897501689883
9539,2.0984725492350442
9540,2.0966569205695142
9541,2.0948428628120483
9542,2.093030374603475
9543,2.091219454585798
9544,2.089410101402196
9545,2.0876023136970208
9546,2.0857960901157986
9547,2.083991429305227
9548,2.0821883299131736
9549,2.080386790588677
9550,2.0785868099819442
9551,2.0767883867443504
9552,2.074991519528438
9553,2.0731962069879133
9554,2.0714024477776496
9555,2.069610240553683
9556,2.067819583973213
9557,2.0660304766946
9558,2.0642429173773653
9559,2.0624569046821914
9560,2.0606724372709184
9561,2.0588895138065437
9562,2.057108132953223
9563,2.0553282933762667
9564,2.05354999374214
9565,2.051773232718463
9566,2.049998008974007
9567,2.048224321178696
9568,2.0464521680036047
9569,2.0446815481209577
9570,2.0429124602041284
9571,2.041144902927638
9572,2.0393788749671544
9573,2.037614374999491
9574,2.035851401702607
9575,2.034089953755604
9576,2.032330029838728
9577,2.030571628633366
9578,2.0288147488220463
9579,2.0270593890884365
9580,2.025305548117344
9581,2.023553224594713
9582,2.0218024172076263
9583,2.0200531246443
9584,2.0183053455940883
9585,2.016559078747477
9586,2.0148143227960857
9587,2.0130710764326665
9588,2.0113293383511017
9589,2.0095891072464043
9590,2.007850381814716
9591,2.0061131607533076
9592,2.0043774427605756
9593,2.002643226536043
9594,2.0009105107803595
9595,1.9991792941952973
9596,1.9974495754837522
9597,1.9957213533497429
9598,1.9939946264984083
9599,1.9922693936360085
9600,1.990545653469923
9601,1.9888234047086493
9602,1.9871026460618026
9603,1.9853833762401143
9604,1.9836655939554313
9605,1.9819492979207156
9606,1.980234486850042
9607,1.9785211594585985
9608,1.9768093144626844
9609,1.9750989505797096
9610,1.9733900665281938
9611,1.9716826610277656
9612,1.969976732799161
9613,1.9682722805642237
9614,1.9665693030459026
9615,1.9648677989682515
9616,1.9631677670564283
9617,1.961469206036694
9618,1.9597721146364118
9619,1.9580764915840452
9620,1.9563823356091588
9621,1.9546896454424163
9622,1.9529984198155792
9623,1.9513086574615064
9624,1.9496203571141533
9625,1.9479335175085706
9626,1.9462481373809033
9627,1.9445642154683902
9628,1.9428817505093627
9629,1.9412007412432437
9630,1.9395211864105464
9631,1.9378430847528743
9632,1.9361664350129195
9633,1.9344912359344617
9634,1.932817486262368
9635,1.931145184742591
9636,1.9294743301221684
9637,1.927804921149222
9638,1.9261369565729567
9639,1.9244704351436597
9640,1.9228053556126996
9641,1.921141716732525
9642,1.9194795172566648
9643,1.917818755939725
9644,1.91615943153739
9645,1.9145015428064203
9646,1.9128450885046526
9647,1.911190067390998
9648,1.9095364782254418
9649,1.9078843197690416
9650,1.9062335907839276
9651,1.9045842900333005
9652,1.9029364162814308
9653,1.9012899682936593
9654,1.899644944836394
9655,1.8980013446771102
9656,1.8963591665843507
9657,1.8947184093277227
9658,1.8930790716778985
9659,1.891441152406614
9660,1.8898046502866672
9661,1.8881695640919187
9662,1.8865358925972893
9663,1.8849036345787602
9664,1.8832727888133718
9665,1.8816433540792221
9666,1.8800153291554669
9667,1.8783887128223176
9668,1.8767635038610413
9669,1.8751397010539599
9670,1.873517303184448
9671,1.8718963090369343
9672,1.8702767173968977
9673,1.8686585270508682
9674,1.8670417367864263
9675,1.8654263453922018
9676,1.8638123516578715
9677,1.86219975437416
9678,1.860588552332838
9679,1.858978744326722
9680,1.8573703291496728
9681,1.8557633055965943
9682,1.8541576724634332
9683,1.8525534285471785
9684,1.8509505726458597
9685,1.8493491035585463
9686,1.847749020085347
9687,1.8461503210274082
9688,1.844553005186914
9689,1.8429570713670846
9690,1.841362518372176
9691,1.8397693450074786
9692,1.8381775500793163
9693,1.8365871323950462
9694,1.8349980907630568
9695,1.833410423992768
9696,1.8318241308946297
9697,1.830239210280121
9698,1.8286556609617497
9699,1.82707348175305
9700,1.8254926714685835
9701,1.8239132289239373
9702,1.822335152935723
9703,1.8207584423215764
9704,1.8191830959001565
9705,1.8176091124911438
9706,1.8160364909152404
9707,1.8144652299941688
9708,1.8128953285506708
9709,1.8113267854085067
9710,1.8097595993924545
