Date,maximumTemp
28-10-16,25.51851852
29-10-16,25.81481481
30-10-16,24.82608696
31-10-16,24.53846154
01-11-16,24.38461538
02-11-16,23.72727273
03-11-16,25.64
04-11-16,24.81481481
05-11-16,23.11538462
06-11-16,22.92592593
07-11-16,24.54545455
08-11-16,23.73076923
09-11-16,23
10-11-16,23.51851852
11-11-16,23.92
12-11-16,23.53846154
13-11-16,24.2962963
14-11-16,23.34615385
15-11-16,22.24
16-11-16,21.76923077
17-11-16,21.73076923
18-11-16,21.73076923
19-11-16,20.66666667
20-11-16,22.25
21-11-16,21.53846154
22-11-16,22.57894737
23-11-16,22.82608696
24-11-16,21.42105263
25-11-16,23.6
26-11-16,24.29411765
27-11-16,23.63636364
28-11-16,22.45454545
29-11-16,21.61111111
30-11-16,19.86956522
01-12-16,19.75
02-12-16,19.20833333
03-12-16,21.20833333
04-12-16,18.9
05-12-16,18.63636364
06-12-16,18.53846154
07-12-16,18.25
08-12-16,16.9
09-12-16,19.41666667
10-12-16,16.44444444
11-12-16,20.04166667
12-12-16,19.90909091
13-12-16,19.05
14-12-16,18.55555556
15-12-16,18.16666667
16-12-16,15.83333333
17-12-16,17.5
18-12-16,16.08333333
19-12-16,17.85714286
20-12-16,19.8
21-12-16,18.05
22-12-16,17.28571429
23-12-16,15.55
24-12-16,17.31818182
25-12-16,14
26-12-16,17.14285714
27-12-16,16.85
28-12-16,17.2173913
29-12-16,15.23809524
30-12-16,14.0952381
31-12-16,15.05263158
